-----------------------------------
Adversarial Strategy: ds
Global Inter arrival: 10.0
adversary fraction: 0.3333333333333333
Block Processing Time: 5.0
-----------------------------------
itr,QueueLen,ConstTh,ResetTh,NumBlocks,NumAttack,NumSuccessAttack,fracSuccessAttack,SimTime
16,15,55,64,129969461,1000000,201,0.000201,538.6367590000154
17,15,55,64,129977507,1000000,200,0.0002,536.5605030000152
18,15,55,64,129983884,1000000,227,0.000227,537.9969999999739
19,15,55,64,129963201,1000000,222,0.000222,537.0911889999988
20,15,55,64,129990522,1000000,218,0.000218,538.1341739999771
21,15,55,64,129951499,1000000,241,0.000241,536.6717300000018
22,15,55,64,129969777,1000000,188,0.000188,538.1815930000157
23,15,55,64,129951664,1000000,214,0.000214,535.8766530000139
24,15,55,64,129964543,1000000,252,0.000252,537.3769179999945
25,15,55,64,129970174,1000000,213,0.000213,538.2347310000041
26,15,55,64,129950272,1000000,204,0.000204,537.1725710000028
27,15,55,64,129984139,1000000,211,0.000211,541.5512530000124
28,15,55,64,130003630,1000000,260,0.00026,542.6921370000055
29,15,55,64,129949677,1000000,222,0.000222,535.6377189999912
30,15,55,64,129967895,1000000,212,0.000212,535.0442090000142
31,15,55,64,129929940,1000000,209,0.000209,540.0182370000111
32,15,55,64,129975682,1000000,239,0.000239,537.092444000009
33,15,55,64,129976486,1000000,233,0.000233,534.728111000004
34,15,55,64,129961968,1000000,236,0.000236,535.586066000018
35,15,55,64,129966081,1000000,225,0.000225,535.398583000002
36,15,55,64,129966883,1000000,224,0.000224,541.1344389999867
37,15,55,64,129988369,1000000,221,0.000221,546.9143369999947
38,15,55,64,129983152,1000000,209,0.000209,538.6111350000137
39,15,55,64,129992089,1000000,207,0.000207,541.5145219999831
40,15,55,64,129974269,1000000,211,0.000211,542.1972229999956
41,15,55,64,129982681,1000000,218,0.000218,542.8020480000123
42,15,55,64,129965124,1000000,204,0.000204,543.4295200000051
43,15,55,64,129958314,1000000,225,0.000225,542.3726770000067
44,15,55,64,129978824,1000000,240,0.00024,544.0756469999906
45,15,55,64,129963872,1000000,213,0.000213,536.4217289999942
46,15,55,64,129957287,1000000,224,0.000224,547.9458290000039
47,15,55,64,129951879,1000000,197,0.000197,544.0246930000139
48,15,55,64,130003082,1000000,219,0.000219,540.9059660000203
49,15,55,64,130000246,1000000,216,0.000216,544.3243569999759
50,15,55,64,130000108,1000000,191,0.000191,544.5856730000232
51,15,55,64,129976228,1000000,208,0.000208,540.1156499999925
52,15,55,64,129999511,1000000,219,0.000219,540.0967259999888
53,15,55,64,129951063,1000000,222,0.000222,541.1537769999995
54,15,55,64,129996518,1000000,201,0.000201,539.3720449999964
55,15,55,64,129972477,1000000,241,0.000241,541.0782139999792
56,15,55,64,129975557,1000000,215,0.000215,535.5658279999916
57,15,55,64,129995332,1000000,204,0.000204,540.1930910000228
58,15,55,64,129938449,1000000,214,0.000214,535.743770000001
59,15,55,64,129985267,1000000,224,0.000224,534.4407099999953
60,15,55,64,129991673,1000000,222,0.000222,534.8692710000032
61,15,55,64,129990884,1000000,236,0.000236,536.0971079999872
62,15,55,64,129959206,1000000,212,0.000212,535.9851849999977
63,15,55,64,129958022,1000000,207,0.000207,539.6632799999788
64,15,55,64,129964774,1000000,237,0.000237,548.3251089999976
65,15,55,64,129962730,1000000,219,0.000219,540.2385819999909
66,15,55,64,129989964,1000000,224,0.000224,544.7607100000023
67,15,55,64,129993911,1000000,225,0.000225,538.9078769999905
68,15,55,64,129936239,1000000,223,0.000223,537.3841679999896
69,15,55,64,129968880,1000000,217,0.000217,537.7674610000104
70,15,55,64,129947366,1000000,253,0.000253,541.0724279999849
71,15,55,64,129991822,1000000,196,0.000196,543.3579239999526
72,15,55,64,129965211,1000000,198,0.000198,542.284730000014
73,15,55,64,130007177,1000000,213,0.000213,542.4777260000119
74,15,55,64,129954374,1000000,195,0.000195,538.23529099999
75,15,55,64,130006284,1000000,208,0.000208,537.0104649999994
76,15,55,64,129966129,1000000,214,0.000214,536.7722440000507
77,15,55,64,129960809,1000000,227,0.000227,535.1109829999623
78,15,55,64,129967215,1000000,195,0.000195,536.1494550000061
79,15,55,64,129938443,1000000,244,0.000244,543.5018089999794
80,15,55,64,129980072,1000000,236,0.000236,546.2578560000402
81,15,55,64,129955140,1000000,231,0.000231,543.9690519999713
82,15,55,64,129972283,1000000,215,0.000215,542.507528999995
83,15,55,64,129968288,1000000,234,0.000234,544.6981589999632
84,15,55,64,129981905,1000000,222,0.000222,541.2392780000228
85,15,55,64,129984022,1000000,236,0.000236,549.2761129999999
86,15,55,64,129984431,1000000,225,0.000225,545.655243999965
87,15,55,64,129960623,1000000,224,0.000224,545.2781090000062
88,15,55,64,129938482,1000000,245,0.000245,547.7366209999891
89,15,55,64,129954302,1000000,199,0.000199,544.2802800000063
90,15,55,64,130007033,1000000,211,0.000211,542.9284140000236
91,15,55,64,129979282,1000000,228,0.000228,544.0055219999631
92,15,55,64,129980539,1000000,209,0.000209,544.4367699999711
93,15,55,64,129973589,1000000,224,0.000224,543.0297239999636
94,15,55,64,129980367,1000000,201,0.000201,541.2643810000154
95,15,55,64,129954526,1000000,215,0.000215,537.0754249999882
96,15,55,64,129959795,1000000,227,0.000227,545.1411320000188
97,15,55,64,129972428,1000000,216,0.000216,543.7998609999777
98,15,55,64,129981874,1000000,207,0.000207,542.9458679999807
99,15,55,64,129969202,1000000,206,0.000206,540.7210820000037
