-----------------------------------
Adversarial Strategy: ds
Global Inter arrival: 10.0
adversary fraction: 0.3333333333333333
Block Processing Time: 5.0
-----------------------------------
itr,QueueLen,ConstTh,ResetTh,NumBlocks,NumAttack,NumSuccessAttack,fracSuccessAttack,SimTime
50,15,35,64,129644190,1000000,2888,0.002888,612.7615060000098
51,15,35,64,129664356,1000000,2860,0.00286,597.2882950000057
52,15,35,64,129665288,1000000,2838,0.002838,599.4990309999848
53,15,35,64,129594566,1000000,2862,0.002862,598.947503000003
54,15,35,64,129643905,1000000,2864,0.002864,598.9843539999856
55,15,35,64,129651266,1000000,2889,0.002889,599.2029709999915
56,15,35,64,129661505,1000000,2762,0.002762,602.7373050000169
57,15,35,64,129648345,1000000,2796,0.002796,600.6829180000059
58,15,35,64,129602845,1000000,2844,0.002844,605.5755769999814
59,15,35,64,129688159,1000000,2778,0.002778,616.7446080000082
60,15,35,64,129687925,1000000,2860,0.00286,615.8885350000055
61,15,35,64,129662858,1000000,2859,0.002859,606.3979539999855
62,15,35,64,129647881,1000000,2898,0.002898,601.1859600000025
63,15,35,64,129643487,1000000,2812,0.002812,598.2919949999778
64,15,35,64,129673857,1000000,2807,0.002807,599.3753020000004
65,15,35,64,129672661,1000000,2778,0.002778,597.4855779999925
66,15,35,64,129675855,1000000,2754,0.002754,599.4547719999973
67,15,35,64,129657363,1000000,2746,0.002746,600.4592570000095
68,15,35,64,129610723,1000000,2825,0.002825,597.4260369999975
69,15,35,64,129656460,1000000,2768,0.002768,598.6895000000077
70,15,35,64,129640926,1000000,2863,0.002863,613.9186319999862
71,15,35,64,129676076,1000000,2785,0.002785,614.3800000000047
72,15,35,64,129628595,1000000,2852,0.002852,616.0279340000125
73,15,35,64,129698413,1000000,2766,0.002766,605.4570930000045
74,15,35,64,129631711,1000000,2883,0.002883,599.3178149999876
75,15,35,64,129661663,1000000,2788,0.002788,594.3094519999868
76,15,35,64,129652664,1000000,2787,0.002787,592.1242520000087
77,15,35,64,129640473,1000000,2885,0.002885,590.4084139999759
78,15,35,64,129667307,1000000,2806,0.002806,588.9655459999922
79,15,35,64,129641210,1000000,2864,0.002864,589.3483030000061
80,15,35,64,129640016,1000000,2857,0.002857,589.3551560000051
81,15,35,64,129623377,1000000,2852,0.002852,586.9199519999966
82,15,35,64,129640355,1000000,2739,0.002739,588.6870919999783
83,15,35,64,129651333,1000000,2806,0.002806,612.9198920000053
84,15,35,64,129676556,1000000,2847,0.002847,623.2078590000165
85,15,35,64,129688217,1000000,2910,0.00291,615.8201990000089
86,15,35,64,129652644,1000000,2810,0.00281,612.9305020000029
87,15,35,64,129627216,1000000,2795,0.002795,602.0488759999862
88,15,35,64,129626373,1000000,2820,0.00282,595.6046870000137
89,15,35,64,129628149,1000000,2830,0.00283,582.2911190000013
90,15,35,64,129686433,1000000,2854,0.002854,543.6395419999899
91,15,35,64,129669136,1000000,2889,0.002889,541.0778860000137
92,15,35,64,129668645,1000000,2806,0.002806,547.6299260000233
93,15,35,64,129650406,1000000,2826,0.002826,545.2743990000163
94,15,35,64,129663494,1000000,2796,0.002796,545.4105489999929
95,15,35,64,129625158,1000000,2838,0.002838,545.0465350000013
96,15,35,64,129638869,1000000,2902,0.002902,540.1945000000123
97,15,35,64,129671366,1000000,2850,0.00285,541.1760139999969
98,15,35,64,129665901,1000000,2752,0.002752,543.2922099999851
99,15,35,64,129666906,1000000,2763,0.002763,540.0738669999992
