-----------------------------------
Adversarial Strategy: ds
Global Inter arrival: 10.0
adversary fraction: 0.3333333333333333
Block Processing Time: 5.0
-----------------------------------
itr,QueueLen,ConstTh,ResetTh,NumBlocks,NumAttack,NumSuccessAttack,fracSuccessAttack,SimTime
27,15,25,64,128675420,1000000,10558,0.010558,549.3583050000016
28,15,25,64,128693687,1000000,10542,0.010542,543.7159119999997
29,15,25,64,128659165,1000000,10390,0.01039,543.8146200000047
30,15,25,64,128691426,1000000,10336,0.010336,546.4127860000008
31,15,25,64,128604195,1000000,10585,0.010585,548.9839539999957
32,15,25,64,128655882,1000000,10699,0.010699,537.0441599999904
33,15,25,64,128633020,1000000,10641,0.010641,539.1660509999929
34,15,25,64,128641933,1000000,10619,0.010619,558.3947849999968
35,15,25,64,128654940,1000000,10638,0.010638,553.0120789999928
36,15,25,64,128652452,1000000,10633,0.010633,539.5870149999973
37,15,25,64,128677804,1000000,10635,0.010635,536.9665979999991
38,15,25,64,128666508,1000000,10528,0.010528,544.5408279999974
39,15,25,64,128700557,1000000,10424,0.010424,541.4188670000003
40,15,25,64,128644636,1000000,10657,0.010657,543.338791000002
41,15,25,64,128682600,1000000,10626,0.010626,545.550144000008
42,15,25,64,128626020,1000000,10708,0.010708,549.6342650000006
43,15,25,64,128671283,1000000,10448,0.010448,547.5883799999865
44,15,25,64,128664331,1000000,10636,0.010636,547.3258819999901
45,15,25,64,128646870,1000000,10589,0.010589,549.9184899999964
46,15,25,64,128675986,1000000,10496,0.010496,552.22159500001
47,15,25,64,128659030,1000000,10611,0.010611,549.0236390000064
48,15,25,64,128693900,1000000,10510,0.01051,540.5920879999903
49,15,25,64,128687745,1000000,10432,0.010432,549.5820279999898
50,15,25,64,128673032,1000000,10450,0.01045,547.2596689999918
51,15,25,64,128665879,1000000,10572,0.010572,545.0656080000044
52,15,25,64,128706816,1000000,10395,0.010395,542.464770999999
53,15,25,64,128620733,1000000,10562,0.010562,538.5801030000002
54,15,25,64,128689208,1000000,10546,0.010546,545.4827729999961
55,15,25,64,128648581,1000000,10606,0.010606,537.7628609999956
56,15,25,64,128663576,1000000,10619,0.010619,538.4013199999899
57,15,25,64,128695446,1000000,10467,0.010467,538.5887080000102
58,15,25,64,128654873,1000000,10546,0.010546,536.0580869999976
59,15,25,64,128699655,1000000,10416,0.010416,535.1287910000101
60,15,25,64,128644778,1000000,10716,0.010716,556.8222580000001
61,15,25,64,128682774,1000000,10526,0.010526,550.1010189999943
62,15,25,64,128632101,1000000,10794,0.010794,540.2406119999941
63,15,25,64,128647922,1000000,10631,0.010631,540.7192059999943
64,15,25,64,128661557,1000000,10563,0.010563,546.6472670000076
65,15,25,64,128657176,1000000,10546,0.010546,541.9796470000001
66,15,25,64,128704303,1000000,10541,0.010541,546.4868519999873
67,15,25,64,128691061,1000000,10353,0.010353,548.5681649999897
68,15,25,64,128636671,1000000,10530,0.01053,549.2502789999999
69,15,25,64,128675580,1000000,10420,0.01042,548.4645120000059
70,15,25,64,128653420,1000000,10619,0.010619,538.7442429999937
71,15,25,64,128695341,1000000,10420,0.01042,545.6785869999876
72,15,25,64,128633772,1000000,10743,0.010743,552.4755490000098
73,15,25,64,128689035,1000000,10686,0.010686,555.2808619999996
74,15,25,64,128644534,1000000,10663,0.010663,550.9186929999996
75,15,25,64,128685560,1000000,10554,0.010554,551.478787
76,15,25,64,128664860,1000000,10469,0.010469,542.863645999998
77,15,25,64,128660068,1000000,10449,0.010449,549.9893599999923
78,15,25,64,128663764,1000000,10621,0.010621,548.0921729999973
79,15,25,64,128641624,1000000,10611,0.010611,550.4592379999958
80,15,25,64,128618128,1000000,10598,0.010598,549.4816809999902
81,15,25,64,128674448,1000000,10550,0.01055,547.435043999998
82,15,25,64,128664913,1000000,10508,0.010508,539.9927750000061
83,15,25,64,128666001,1000000,10449,0.010449,537.4109980000067
84,15,25,64,128683396,1000000,10674,0.010674,539.0928139999887
85,15,25,64,128678157,1000000,10603,0.010603,538.9286779999966
86,15,25,64,128653624,1000000,10708,0.010708,539.5310640000098
87,15,25,64,128646063,1000000,10543,0.010543,538.5731689999957
88,15,25,64,128626367,1000000,10593,0.010593,543.1297879999911
89,15,25,64,128633166,1000000,10590,0.01059,585.4948569999979
90,15,25,64,128690524,1000000,10511,0.010511,620.0929620000097
91,15,25,64,128691373,1000000,10451,0.010451,615.1805299999978
92,15,25,64,128678160,1000000,10476,0.010476,615.8661850000062
93,15,25,64,128658763,1000000,10618,0.010618,612.8540570000041
94,15,25,64,128661531,1000000,10652,0.010652,615.321483000007
95,15,25,64,128657150,1000000,10582,0.010582,613.3814490000077
96,15,25,64,128636887,1000000,10727,0.010727,601.289770000003
97,15,25,64,128689308,1000000,10517,0.010517,594.9706279999955
98,15,25,64,128673766,1000000,10435,0.010435,587.8319639999972
99,15,25,64,128669096,1000000,10628,0.010628,590.9878269999899
