blockHeight,gasLimit,gasUsed
5945748.0,246214.867474627,373527.82851562696,0.6591607068556776
5945848.0,265572.94173174584,360239.2203130485,0.7372127374164381
5945948.0,333106.69623618235,420614.0632390662,0.791953301967588
5946048.0,327203.09985724074,400151.4227896023,0.8176982042852377
5946148.0,399094.8608589504,475564.74720668123,0.8392019450623894
5946248.0,396497.7085856503,471714.8729062906,0.840545277156053
5946348.0,309779.2828920882,384483.17342102,0.8057030952375933
5946448.0,355662.9060973487,464973.472962244,0.7649101008526322
5946548.0,472500.73496303806,584311.6583874129,0.8086450581305337
5946648.0,280833.4875087665,385381.2584100025,0.7287159958619241
5946748.0,170367.13887993098,320698.38705351274,0.5312379037675141
5946848.0,211428.69207289553,353993.06895155937,0.5972678863433554
5946948.0,330093.91246580856,416908.388296262,0.7917660611597922
5947048.0,425257.1509788873,485426.1378674951,0.876049140755103
5947148.0,268821.4213350728,368760.67618050484,0.728986138433826
5947248.0,110862.50387523735,228228.33422463166,0.48575258743343386
5947349.0,185785.97635035153,322483.0766495689,0.5761107785269571
5947449.0,162630.91562284174,325729.92478483444,0.4992814698565688
5947549.0,321967.9695859616,553990.4435351104,0.5811796455033184
5947649.0,296670.3272068146,486622.0357260899,0.60965247240428
5947749.0,229335.54902478628,456531.051582118,0.5023438126059971
5947849.0,309276.84133441857,722777.2244208001,0.42790064612544837
5947949.0,184979.69230219594,331315.31454422895,0.558319172648755
5948048.0,132150.32982701156,236661.09090325446,0.558394830863996
5948148.0,222431.82694130662,385500.4305608922,0.5769950155896703
5948248.0,168861.11126961705,282923.9753051754,0.59684270690554
5948348.0,126220.62181803696,224742.546044218,0.5616231730026015
5948448.0,174680.58025089733,292261.9069537613,0.5976850766204489
5948548.0,91031.33803733735,189078.00108310545,0.4814485953726914
5948648.0,156901.30324217287,246715.94937826038,0.6359593031483127
5948748.0,102159.45068948186,186707.12644284283,0.5471641743720812
5948848.0,142201.38635281211,252063.94827905652,0.5641480557758419
5948948.0,202372.99930406583,293082.1001564387,0.6904993488037823
5949048.0,115430.55489020504,205031.9021583201,0.5629882651192138
5949148.0,151605.6069021852,241509.47834837367,0.6277418507090494
5949248.0,130239.54101570317,212218.13435028982,0.613705993667479
5949348.0,143672.11667895803,223356.0555649025,0.6432425407745884
5949448.0,117831.49911938023,206670.3329391932,0.5701423007531939
5949548.0,159774.19241316002,251743.04648273587,0.6346717204128102
5949648.0,91514.69065146222,178771.9233810255,0.5119075127720834
5949748.0,78139.58490111983,153700.40539218634,0.5083889317125523
5949848.0,153735.28812414425,272363.0488187798,0.5644498722968619
5949948.0,91953.98472510137,173440.81038862432,0.5301750177427242
5950048.0,108674.66842532835,208732.6017054758,0.5206406068692115
5950148.0,99963.15356421792,191748.45585633977,0.521324425366489
5950248.0,117356.35743585952,207114.858289685,0.5666245213161718
5950348.0,143617.38404798208,240445.56286143934,0.597296878091046
5950448.0,95120.12088714221,196879.2259743053,0.4831394496621819
5950548.0,111960.77111491887,223390.3443583079,0.5011889454601445
5950648.0,157797.30419316376,268243.9379750799,0.5882604668882517
5950748.0,215186.03997119996,319178.96820635436,0.6741861507368453
5950848.0,156675.431505206,257084.4078686675,0.6094318702721334
5950948.0,129150.52550781463,208821.85433737218,0.618472266313464
5951048.0,117507.10220282458,205361.5311385659,0.5721962704082961
5951148.0,76438.08031650142,165455.2731416098,0.4619863656510943
5951248.0,96323.11733137417,191368.75226475068,0.5033377507635894
5951348.0,149331.16430206798,264234.36226272414,0.5651466486920815
5951448.0,149423.84246559947,261229.12009599365,0.5720030079751094
5951548.0,155491.08509072266,276019.6256402895,0.5633334395336063
5951648.0,179932.48735288973,400346.4574681346,0.4494419370932273
5951748.0,73174.65959335545,183634.87642480005,0.3984790962261521
5951848.0,96152.54284858203,191793.6212048446,0.5013333720097323
5951948.0,149943.45993871265,248833.997981761,0.6025842977843533
5952048.0,193467.88137927913,289590.9604811249,0.6680729296862465
5952148.0,255909.66393976723,354718.5158439587,0.721444335463848
5952248.0,323606.4670808843,437410.8007464964,0.7398227627863996
5952348.0,254341.4748994509,374408.50577402115,0.6793154294762785
5952448.0,273330.1660210698,388573.49574194127,0.7034194792395037
5952548.0,229438.52880959248,351208.93670931255,0.6532821486814654
5952648.0,308231.3850030796,424493.9010246793,0.7261149907196419
5952748.0,240579.16730884303,351447.5605623581,0.6845378779237722
5952848.0,107483.64104967457,210607.37928970024,0.5103507835868648
5952948.0,97998.9929747051,201338.319420252,0.48673791088000756
5953048.0,149378.11370110113,287169.6792212267,0.5201736969801217
5953148.0,210291.9684060934,363821.34635001014,0.5780088785768618
5953249.0,123884.66356024344,226517.17806015172,0.5469106785682533
5953349.0,123108.71564448556,227565.21367224905,0.5409821371986712
5953449.0,122099.56256710597,219207.67128450115,0.5570040585333242
5953550.0,102489.95658020358,204402.57538665403,0.5014122566035702
5953650.0,93888.27963715832,176075.9357507299,0.5332260722446232
5953750.0,132377.30876854944,244191.46749543128,0.5421045629738318
5953850.0,116485.36652199776,212299.3514912256,0.5486845141249155
5954048.0,94464.74836090267,214675.6740257388,0.4400347118489853
5954148.0,102698.16300293931,215780.66189173618,0.47593775133781985
5954248.0,89262.80805995819,226195.37123035302,0.3946270322616578
5954348.0,94007.77917204147,204110.34005891322,0.4605733308018967
5954448.0,114480.64838675542,205301.79710734673,0.5576212678104157
5954548.0,87938.14240311949,189343.11273968025,0.46443803067725986
5954648.0,84799.08087303123,177777.73740940797,0.4769949382230335
5954748.0,109775.70681582163,198786.75193576817,0.552228484779973
5954848.0,97572.73666970691,188694.9563707512,0.5170924467000287
5954948.0,89337.41439344696,189194.54139490158,0.4721986888986134
5955048.0,86082.34871966483,173364.4525367824,0.4965397892131371
5955148.0,109020.98224349065,199820.40779182612,0.545594834122595
5955248.0,67800.01296091243,177503.53980105996,0.3819642866666232
5955348.0,89779.61875165366,192808.16822958365,0.46564219543204116
5955448.0,96085.85098512126,189736.25158882386,0.5064179890796423
5955548.0,89325.94933354475,154330.23684072768,0.5787974616129901
5955648.0,114044.20931479715,193540.2634229216,0.589253147111768
5955748.0,102092.19310785379,167558.3704352661,0.6092933038358459
5955848.0,77984.49504362301,155903.63681864433,0.500209595074032
5955948.0,88736.96468358043,154603.59705298126,0.5739644249879327
5956048.0,81967.37939972599,159213.2608831089,0.514827590020311
5956148.0,75735.74217707985,156499.83127462666,0.4839349765443415
5956248.0,79095.98772631677,159139.02935458577,0.4970244448964118
5956348.0,85116.19040494817,170066.67228193462,0.5004871869536173
5956448.0,95636.86120088327,172754.13221231263,0.5536010049435274
5956548.0,91607.53179361466,182317.73127774012,0.5024609024673585
5956648.0,127555.68452473277,220338.47487644217,0.5789079033802943
5956748.0,144289.47339486371,234120.93946245743,0.6163031539432265
5956848.0,152335.3810537368,231454.27635686126,0.658166197883779
5956948.0,156260.2465249264,245474.43023445507,0.6365642497904188
5957048.0,224032.67452981882,334925.94001732895,0.6689021295819232
5957148.0,205992.0799962404,293337.55402253894,0.7022356229929317
5957248.0,174213.51776536964,272618.9589124322,0.6390366923135697
5957348.0,128103.46083856972,231608.486289987,0.5531034846373328
5957448.0,101568.92719823681,201109.49482418556,0.5050429234434239
5957548.0,108916.69997835932,212414.50750465132,0.5127554669304982
5957648.0,109190.41813183062,196942.38666024577,0.5544282263634793
5957748.0,123535.86093218498,209428.4602666056,0.5898714089523551
5957848.0,197920.01117197322,292200.19923719874,0.6773438611221073
5957948.0,223344.89455187618,384064.31120852573,0.5815299366116115
5958048.0,184933.8253612262,332064.10984043736,0.5569220517390155
5958148.0,228617.4639514429,338177.07778229326,0.6760288587584844
5958248.0,214805.70236516887,321946.13842678367,0.6672100600890405
5958348.0,199776.58251383458,302828.0194353214,0.6597030977726395
5958448.0,146901.7352785991,227184.96198600827,0.6466173376724046
5958548.0,148413.0221273745,253639.1277714873,0.5851345706451301
5958648.0,161290.5280585192,233507.19840877654,0.6907304321135522
5958748.0,183870.08301195645,254175.42658786644,0.7233983453093331
5958848.0,200993.4817521995,268611.131990048,0.748269367181872
5958949.0,265159.0304624643,338170.57988259866,0.7840984586965505
5959048.0,195067.9752236804,268074.47825727775,0.7276633586747815
5959148.0,191846.27102366454,255299.820289331,0.7514547828754653
5959248.0,179066.71621571862,242979.74837316546,0.73696148512225
5959348.0,244258.69422794317,317622.9450237237,0.7690209352151783
5959448.0,345531.8149327232,413847.78530727106,0.8349248859122803
5959548.0,341533.07281046495,435708.07713073445,0.7838575659637995
5959648.0,259197.40543407117,352007.0293801417,0.7363415608219489
5959748.0,379084.7476237157,465101.8311181705,0.8150575256010978
5959848.0,397219.29008434527,489816.43945515744,0.8109554071443341
5959948.0,347206.84602266946,427974.0859082669,0.8112800691794473
5960048.0,244110.8931034736,300620.40029585455,0.8120237111760635
5960148.0,227064.67680026055,296889.87298505084,0.7648111217713843
5960248.0,169500.62456195828,276572.67753847095,0.6128610608630382
5960348.0,177708.81585357484,276615.72378880106,0.6424393140762212
5960448.0,100405.9805927951,170660.41176607917,0.5883378550054102
5960548.0,130333.26617339774,204530.92139673734,0.6372301326535598
5960648.0,128464.43837562481,198818.08501241685,0.6461406082228475
5960748.0,110013.07283881854,172478.96424956084,0.6378347256285698
5960848.0,113243.00229850123,189973.5971403693,0.5960986368796675
5960948.0,125984.15455967246,194550.81672792925,0.6475642543092264
5961048.0,126149.2683259817,205256.8824394553,0.6145921482715299
5961148.0,112928.51895503199,201933.46386290662,0.5592362790928975
5961248.0,166229.87458151884,243653.74170192188,0.6822381360548901
5961348.0,175847.57981221878,233183.9111888354,0.7541154058000815
5961448.0,142118.65687976993,206584.46095220651,0.6879445638103884
5961548.0,95919.43543169626,148455.0115823583,0.6461178670178008
5961648.0,94580.29044184127,157578.9684968703,0.6002088435026133
5961748.0,97008.10985405948,148841.38080708406,0.651754971151426
5961848.0,132095.13697715505,179097.1197618267,0.7375614814622508
5961948.0,116809.40044728701,173086.99156630455,0.674859499204715
5962048.0,150392.72825942753,217374.39558408942,0.691860363109092
5962148.0,148963.54332743774,212031.5886342963,0.7025535406630574
5962248.0,185548.94156662785,246267.05654288625,0.75344605231157
5962348.0,151146.8170758746,205361.35090136452,0.7360042014355015
5962448.0,121734.32405725928,187742.48262646463,0.6484111765980201
5962548.0,120388.6474757369,197737.1411873765,0.608831738705356
5962648.0,170571.69299939484,274949.6697652356,0.6203742421114258
5962748.0,158742.79500352714,223400.45514399026,0.7105750742594112
5962848.0,197656.36939535863,255696.56721324075,0.7730114312818329
5962948.0,191480.10410177903,241196.20581757475,0.7938769329008526
5963048.0,193465.90302517213,233959.0683771941,0.8269220097648107
5963148.0,241718.28291210296,293826.57769663463,0.8226562920447189
5963248.0,298650.07207798486,370222.9499238429,0.8066762801696086
5963348.0,236130.5536663802,280011.1634293171,0.8432897845017038
5963448.0,133993.25540051967,168220.38390902203,0.7965340007367164
5963548.0,160491.2885788332,196145.51354234928,0.8182256411599337
5963648.0,266220.07308350544,313401.7455725124,0.8494530641403514
5963748.0,194379.10353822183,276544.2265965347,0.7028861384324323
5963848.0,75676.5573926349,167102.82449767375,0.45287419659198164
5963948.0,57385.7563685856,123828.04564942919,0.4634310108636535
5964048.0,70659.00587830218,186253.31353363636,0.37937046347119907
5964149.0,99386.37050633208,189558.6766752418,0.5243039899281641
5964250.0,104740.68029400698,178637.66769021106,0.5863303168268275
5964352.0,139949.43950434122,255303.28874016902,0.5481693565129614
5964452.0,195940.9414356884,267936.77058909525,0.7312954508068666
5964552.0,172846.1664438071,263249.3047169645,0.6565873616632897
5964652.0,189980.62854020912,261712.89518056222,0.7259123720638098
5964752.0,218444.11158940554,283242.6964285551,0.7712259286604612
5964852.0,283263.6119938004,382204.7500808157,0.7411305378436699
5965048.0,283069.0845398354,381041.0451433051,0.742883445622968
5965148.0,272768.7360676131,367127.35109148244,0.7429812441286713
5965248.0,275037.6343203262,388545.97128979943,0.7078638170081235
5965348.0,236747.4765362388,334129.70647518284,0.7085496199477342
5965448.0,125362.05233830471,206753.16675074984,0.6063367942965259
5965548.0,191660.9932263783,277350.3122160827,0.6910430051257915
5965648.0,231141.20790096608,310233.72862934414,0.745055055496964
5965748.0,320363.0505500095,433519.26262228715,0.7389822740797855
5965848.0,326130.808068877,443889.33265001985,0.7347119745407615
5965948.0,222246.62277115043,342315.59082493617,0.6492448159768736
5966048.0,203764.74661796738,319291.633561802,0.6381775317596186
5966148.0,225814.4896831877,347288.4182418707,0.650221769059739
5966248.0,275821.82426995295,384798.2742792708,0.7167958972440006
5966348.0,250067.54376432393,395649.8391208412,0.6320425766379426
5966448.0,201123.19372137298,423727.3924700215,0.4746523290575375
5966548.0,259473.04783734723,433027.0801691179,0.5992074392576338
5966648.0,280238.7615641933,413339.7612942896,0.6779864600654011
5966748.0,197152.21762048188,285918.90611034294,0.6895389336177585
5966848.0,229516.27557006464,309035.9735940918,0.7426846554489687
5966948.0,211638.05452644548,319098.322840829,0.6632377526848166
5967048.0,142344.25447609212,222441.30449880395,0.6399182687622545
5967148.0,382376.433898789,561957.0527462639,0.6804371117510299
5967248.0,183830.57114204566,326014.23856566823,0.5638728294531747
5967348.0,207254.20557725415,331424.2410565403,0.6253441357112349
5967448.0,296504.26652196684,380520.96062953933,0.7792061336947798
5967548.0,246370.50470134284,347327.9520565048,0.7093310608679783
5967648.0,176262.43907623124,234729.54447814886,0.7509171436774106
5967748.0,185092.7163623164,248969.33195122678,0.7434358075820204
5967848.0,221204.42850106128,287520.9543616578,0.7693506339117796
5967948.0,345356.4470487407,445791.39284052985,0.7747041611731675
5968048.0,327489.148866192,440883.84320154315,0.7428014292564707
5968148.0,374373.4362209833,478992.96293272957,0.7815844181275807
5968248.0,319527.1716636213,412434.14667266054,0.774735007373729
5968348.0,389280.2589805832,483077.4565799194,0.8058340410595862
5968448.0,283367.03289762174,346130.980985296,0.8186699500027114
5968548.0,333875.6887054716,413151.25693540723,0.8081197457367781
5968648.0,328795.3937681625,522362.0384864299,0.6294396788879675
5968748.0,241118.97821588189,357494.95958911016,0.6744681896858462
5968848.0,356538.6570381283,451162.3482913224,0.7902668704257781
5968948.0,457316.9524244646,619793.1685087989,0.7378541353154205
5969048.0,432563.9596506644,597477.2432220742,0.7239839919558011
5969148.0,422993.81461699924,547685.2210377523,0.7723301604076732
5969248.0,479469.8040399242,657959.6281806997,0.7287222247445314
5969348.0,433643.08890114026,651681.0788158585,0.6654222487003834
5969448.0,574821.4172874475,752653.5792864081,0.7637264116015186
5969548.0,486931.18240634096,633961.524341945,0.7680768685635581
5969648.0,414558.2936296031,584219.0957815545,0.709593877747212
5969748.0,74149.66051374363,186664.32785540086,0.3972353012793291
5969850.0,61444.02065552054,172355.0154254024,0.356496853334183
5970049.0,65199.404413686665,169079.4927459786,0.3856139106807048
5970149.0,69353.45342341303,141701.52811715266,0.48943334870795896
5970249.0,71259.98638245148,174185.0447289684,0.4091050784143488
5970349.0,95739.5517380737,231017.92681054145,0.41442477239694914
5970449.0,119383.26157002457,255166.69860894445,0.46786380127520205
5970549.0,112401.97650395283,224079.64213287085,0.5016161907171498
5970649.0,90424.5258464106,153939.49340507155,0.587403036389566
5970749.0,83328.7972119959,160260.02935441164,0.5199599522580646
5970852.0,61943.14023353147,137737.5480290069,0.44971862153729153
5971048.0,72465.6633414423,156537.2684739837,0.46292914171736677
5971148.0,102401.897922793,199251.28130853106,0.5139334475055574
5971249.0,93599.93320674422,185297.86054586363,0.5051322931145069
5971349.0,77502.04057896275,171886.87378757913,0.4508898141619654
5971450.0,100724.09972799511,175881.70108600604,0.5726809503550406
5971550.0,119095.73348823268,212608.90362522675,0.5601634336921607
5971651.0,85748.06975671746,181586.3208106477,0.47221657101656217
5971751.0,105796.3301877495,216208.8991213816,0.48932458662746575
5971851.0,89041.37515025913,192688.79264141936,0.4620993983597117
5972048.0,107351.94288399511,196154.85865038968,0.5472815897735697
5972148.0,84390.56328733434,180544.59478354768,0.4674222642251294
5972248.0,80716.34530067001,190811.0333766336,0.4230171802557535
5972348.0,80032.3142827624,176887.75972788094,0.4524468759505
5972448.0,67880.59282929302,151036.56720514514,0.44943151241708457
5972548.0,70896.67727518894,159575.25771946923,0.44428364577561374
5972648.0,74240.14587248908,260119.23669475995,0.28540813365374845
5972748.0,81650.43636646046,187773.098493396,0.4348356448372295
5972848.0,85817.31320362623,176745.2461287479,0.4855424125020803
5972948.0,83538.94128221022,198085.59779103927,0.42173152522848
5973048.0,92441.08728258143,190739.13642196293,0.4846466698794237
5973148.0,108220.52138559884,202142.44720190376,0.5353676226028178
5973248.0,90064.62284095798,172254.74576503367,0.5228571348844682
5973348.0,68994.09327579003,151682.92108018053,0.454857361557003
5973448.0,54736.34059243584,128646.34117194226,0.4254791865341742
5973548.0,56762.31471224481,121434.49965693995,0.467431536117017
5973648.0,65270.60538977065,133562.25939132785,0.4886904855250498
5973748.0,44839.872704933456,113331.25627043998,0.39565318677782074
5973848.0,46015.689600226746,117186.95256190319,0.39266905226432336
5973948.0,51414.77568991169,129949.27041471504,0.39565266912102376
5974048.0,54179.689089097104,128512.99951481872,0.421589172252179
5974148.0,59164.80823696226,145606.2681601002,0.40633421201282394
5974248.0,83773.6670926598,166495.7176638741,0.5031580887971201
5974348.0,75037.98061481818,152639.72150940238,0.49160192296469796
5974448.0,72007.55305801955,199353.26870675047,0.36120578069849946
5974548.0,73586.9045480751,164655.14165128488,0.4469153153074395
5974648.0,68351.0287030945,180944.13217238613,0.37774658886410434
5974748.0,70091.31121133346,163189.86501875593,0.4295077467174671
5974848.0,74659.9842417686,191459.31801405415,0.38995221029821153
5974948.0,74257.999622544,175928.9673104402,0.42209080606668964
5975048.0,72067.03581706321,161542.8726416093,0.44611708730070326
5975148.0,81702.52960331706,184578.79980494216,0.44264308625724114
5975248.0,82854.97226981584,175830.74618496338,0.4712200457970951
5975348.0,72734.19727646786,163033.7708949884,0.44612963852327653
5975448.0,84062.2088273217,253468.7260328184,0.33164726135261974
5975548.0,69353.41039859658,189671.3529022204,0.36565042288884675
5975648.0,82741.74911317095,196476.3208879484,0.4211283514432208
5975748.0,107226.08204787815,273080.3464932172,0.3926539695178739
5975848.0,82146.73153910924,188444.1093568043,0.4359209307178224
5975948.0,90676.69328912505,229274.8829552811,0.3954933576688864
5976048.0,90807.63769539475,234749.03766349042,0.3868285834064473
5976148.0,111611.89925287671,253085.03344009342,0.44100552978489677
5976248.0,98643.02076313645,254855.2112525024,0.3870551450698181
5976348.0,101828.23439294445,244509.56799969345,0.41645909902827244
5976448.0,80130.74374923162,183117.47635116056,0.43759200566726125
5976548.0,166522.11409078262,285088.64464483684,0.5841064427460297
5976648.0,122591.0775841172,240447.8267032003,0.509844814423875
5976748.0,110781.67145676819,234196.46865344382,0.47302878687167244
5976848.0,123742.46901114166,227457.24984744738,0.5440251699786844
5976948.0,107739.32206461324,215499.99876238807,0.4999504532870435
5977048.0,100955.11565391003,188633.57876602653,0.5351916467594069
5977148.0,133289.5199315078,250595.14666389962,0.5318918650498721
5977248.0,101866.92692629746,181559.37381976098,0.5610667451817914
5977348.0,86784.88649171333,153715.86789662234,0.5645798815648511
5977448.0,108797.74200800082,173554.0860972997,0.6268809018244923
5977548.0,113954.35800958768,202993.14414502613,0.5613704762766485
5977648.0,87015.02526267259,183047.14178877667,0.47536948357861664
5977748.0,73944.02678747302,153092.48229151833,0.4830023374150338
5977848.0,66217.72038189546,167432.67578633636,0.39548863488508657
5977948.0,77941.67904332935,162450.14368942488,0.47978830472652373
5978048.0,64395.96685574703,167439.6823824212,0.3845920270481097
5978148.0,85151.80498854755,197654.6949101165,0.43081094039921664
5978248.0,75857.59450437511,167311.43631681395,0.45339156828905786
5978348.0,80016.77359038878,175926.48409467694,0.45483074366066906
5978448.0,77069.80745259747,171919.38286313685,0.4482903915142128
5978548.0,75431.5843073068,183722.51468870457,0.410573436985208
5978648.0,93615.23658954068,213409.9706617111,0.43866383702350903
5978748.0,75213.89153092605,176325.65340071116,0.42656238658590273
5978848.0,63604.03628583794,147780.6055122341,0.43039501743395175
5978948.0,65324.18693094298,137585.29260125748,0.4747904786615684
5979048.0,66765.96947996045,136910.1420915038,0.4876626994904253
5979148.0,55912.18243900268,137558.2153535514,0.4064619644511779
5979248.0,63126.935600773286,142309.11015376615,0.44359026300258725
5979348.0,60037.95534490836,156566.6855744546,0.3834657106307432
5979448.0,50985.06625708576,134899.64107554787,0.37794812388368465
5979548.0,60238.72166168165,149565.31869451233,0.40275862203536267
5979648.0,59152.47445577389,143847.81123906458,0.4112156726352046
5979748.0,77102.5025208032,178975.59125042026,0.4307989820406427
5979848.0,68901.2702832883,174570.01960775282,0.39469131319401146
5979948.0,84150.49595498468,189195.84586101663,0.44477982892289125
5980048.0,66384.65204647115,156559.07983271632,0.42402300854989233
5980148.0,69503.73814647683,210262.88246511857,0.33055638413977845
5980248.0,78022.1101158171,195674.4651591645,0.39873424492231396
5980348.0,79004.57704801208,203244.3906677229,0.38871713402990726
5980448.0,88444.29495209534,204040.83732838067,0.43346369339660296
5980548.0,181180.67565279332,307667.02268452616,0.5888855882957964
5980648.0,114551.44938620657,263341.70718853635,0.4349916715022844
5980748.0,77777.12673321273,192048.5321898132,0.4049868324759748
5980848.0,112338.15160146647,243023.5805272814,0.4622520635969956
5980948.0,98608.07661748405,205075.40616196636,0.4808381388239429
5981048.0,94501.27743250229,210201.11586742976,0.4495755269543984
5981148.0,81528.5627629568,175222.96536206277,0.4652846879659555
5981248.0,78844.770770814,180166.8227285205,0.43762092030461736
5981348.0,141271.8192991178,265197.48995349533,0.5327042096962948
5981448.0,115082.62525491275,236001.67741923008,0.4876347766396659
5981548.0,115436.61905155145,250510.84811354813,0.46080487100992895
5981648.0,88358.11744328137,254978.3400058047,0.3465318561618601
5981748.0,76728.56253722464,191401.53080765056,0.4008774758146172
5981848.0,99651.23987996027,245768.83335634216,0.40546735938431683
5981948.0,103982.58944913287,236925.8976632059,0.4388823276590297
5982048.0,80598.72859317355,183409.19544625797,0.4394475882033426
5982148.0,87725.93477274296,209199.0315638518,0.4193419736074027
5982248.0,94008.25991631545,289778.2926465383,0.32441443096976047
5982348.0,100926.85320376458,422796.7142375146,0.23871248239423848
5982448.0,117376.45960445261,338334.7581616938,0.34692403536132443
5982548.0,88593.60022808197,243989.5255258851,0.36310411292095807
5982648.0,102938.81056746274,339729.676897563,0.3030021148211358
5982748.0,96026.79720905615,259986.41912087833,0.36935312826632444
5982848.0,116409.39114411945,331932.194488992,0.3507023213681672
5982948.0,97143.73276682825,244431.63286423628,0.39742700905158385
5983048.0,113354.9426367336,342382.0022702074,0.3310773985931481
5983148.0,111102.40873452304,340926.8707270956,0.3258834027883301
5983248.0,117291.05419960532,262774.4895754961,0.4463563201629097
5983348.0,145896.37535491338,381571.9849499908,0.3823560982183603
5983448.0,101781.45242693966,222195.07591928644,0.4580724933072429
5983548.0,107584.89761565893,234035.8758779553,0.4596940414031315
5983648.0,95321.20857910553,294132.23364105483,0.32407603681897396
5983748.0,75136.8750387026,187070.63760673403,0.40164975113121587
5983848.0,63424.389248382,188463.1243532974,0.33653474368537556
5983948.0,62546.337690370325,166074.2401774167,0.37661673251403843
5984048.0,63039.91054042408,136392.07883994764,0.46219627324838775
5984148.0,60243.91434339272,133471.22241759155,0.45136257278672043
5984248.0,62215.40643036372,154062.75627819478,0.40383158093069477
5984348.0,68303.23646444659,185179.79330097968,0.3688482163571204
5984448.0,63053.603412804165,161266.81629680196,0.39098932353670185
5984548.0,68876.98557070215,284123.0020764194,0.2424196037185915
5984648.0,61794.50265691778,154273.71554667756,0.40055107532702827
5984748.0,61914.75389234751,188664.70898327653,0.3281734788981426
5984848.0,64741.38731219137,145541.5238943541,0.4448310391416951
5984948.0,69201.75344266229,153181.79980863575,0.4517622428324607
5985048.0,62084.68702386166,140867.13979471909,0.44073221841754984
5985148.0,61577.52557219908,119643.43545487656,0.5146753379162454
5985248.0,55534.51242921245,103804.50146788832,0.5349913697759237
5985348.0,53633.44101483096,118207.37801147673,0.4537232947475047
5985448.0,78362.34108327264,137468.55703564445,0.5700382892864289
5985548.0,47586.65454677583,108173.11611410565,0.4399120248748255
5985648.0,58660.823562400816,124902.99895042265,0.46965104165100846
5985748.0,60928.63088511965,145980.29194965988,0.4173757297740602
5985848.0,59547.24689380931,155695.8272484914,0.3824588490658235
5985948.0,54003.95146491498,148074.2434199681,0.3647086098002135
5986048.0,58636.567407100156,148141.43510393184,0.39581476557157963
5986148.0,54571.020858715754,153025.16513227287,0.3566146836799379
5986248.0,98931.13398000959,184794.0831596802,0.5353587749588465
5986348.0,59795.07543738069,130531.21793370982,0.45809022840610875
5986448.0,53591.28421817102,147902.6492158126,0.3623416112038206
5986548.0,51589.289692941675,125644.26110927989,0.41059805865762194
5986648.0,54873.908482760766,126376.90383675555,0.4342083625789952
5986748.0,58115.818366880165,141222.0859772163,0.41152074737273125
5986848.0,71605.12928103918,158907.7046883968,0.45060829128109403
5986948.0,80192.26160857014,165771.73773185274,0.4837511068279122
5987048.0,65365.09411304408,157138.68105657853,0.4159707442721189
5987148.0,71580.70848570779,165906.08194014212,0.43145319115868014
5987248.0,65902.02039477018,167975.75136647397,0.39233055877804196
5987348.0,67139.08216991951,151960.33008311107,0.44181979687198225
5987448.0,83318.06415238738,186753.54210825148,0.44613913723838317
5987548.0,71548.89175190534,198550.81087851644,0.3603555756600894
5987648.0,78445.44460498074,218380.76886933844,0.35921406912856974
5987749.0,109160.7690198553,269688.94417067716,0.40476545805589675
5987849.0,78595.8348042971,196989.6175135465,0.3989846561273325
5987949.0,81208.97156787645,351805.00474879605,0.23083517991980573
5988048.0,104390.00889685788,376256.9415389674,0.2774434100003086
5988149.0,81107.0288870688,245849.85647907597,0.329904723348788
5988249.0,77258.11134199509,257227.06197104653,0.30034985724282487
5988349.0,73057.7046546151,257654.55283778883,0.2835490537619567
5988449.0,83596.55691960665,327474.9209426008,0.2552762107064049
5988549.0,89511.17460544592,441612.94817271514,0.20269146313716788
5988649.0,84176.4241977672,366361.5393806807,0.2297632670177771
5988749.0,77378.31200499662,479328.6590253245,0.16143059787482575
5988849.0,87832.81129401315,470094.45719391725,0.18684077199783172
5988949.0,89443.79115708463,447800.4464404247,0.1997402902745525
5989048.0,79279.49711721305,350311.1260608994,0.22631167330788918
5989148.0,71590.74528918786,301458.3649971107,0.23748136924272784
5989248.0,72245.6750359369,250946.93918982937,0.2878922343869933
5989348.0,93622.93067784786,253745.2127776875,0.36896432312152916
5989448.0,80702.48587716788,213586.42896312923,0.37784463305531135
5989548.0,82901.18404206808,232103.21579516315,0.35717378476664635
5989648.0,92367.13607572041,232299.1517312279,0.39762149533197594
5989748.0,91450.50029378304,197972.75520679777,0.4619347758142577
5989848.0,93655.59710642642,219722.20779422476,0.4262454762612671
5989948.0,70884.44090743015,212090.02217207346,0.3342186500877443
5990048.0,63504.096209385025,201804.52179752727,0.3146812353050215
5990148.0,63293.88685408946,152995.53055163412,0.4136976199623593
5990248.0,81546.83074668617,208974.95027242412,0.3902229939061118
5990348.0,59267.09565006566,139453.72334067972,0.4249947167439809
5990448.0,94672.45613137644,200692.90013932422,0.4717279787459014
5990548.0,72750.24485215734,150975.42733645652,0.48186811678982483
5990648.0,73797.92263294496,145465.26026928175,0.5073233464562744
5990748.0,58321.8221340139,119752.59255066357,0.4870192861114031
5990848.0,88544.49648094026,173017.14942359834,0.5117671674508781
5990948.0,51413.53320407475,117950.85163206066,0.43588946152297087
5991048.0,51224.53425792692,117236.79287627956,0.4369322377488129
5991148.0,67038.56519183479,138914.6955549914,0.48258800067194185
5991248.0,60047.90731937299,145810.84993273419,0.41182056991694677
5991348.0,74859.48541112791,165418.13652267738,0.45254702407353825
5991448.0,77253.35341076461,178884.9291353316,0.43186060326144204
