totalBlocks,delay,avgHonestExTime,avgHonestProcTime,avgHonestPrevTime,avgAdvExtTime,avgAdvProcTime,avgAdvPrevTime,expFraction,actFraction
951,1,53.980752779281,81.82914100714885,196.2092734287646,25.377354354067002,40.67953547049442,10.013837811518334,0.32970690895801197,0.38065194532071506
951,1,53.00422605414657,303.9229035067738,2704.1954723853178,25.372005953757206,41.097441416185006,10.845045124223603,0.329464669880652,0.33648790746582546
951,1,53.37219391303403,80.0069360993226,5507.321084659925,25.163274079320107,40.95958903682721,9.685860690376565,0.329464669880652,0.31230283911671924
