totalBlocks,delay,avgHonestExTime,avgHonestProcTime,avgAdvExtTime,avgAdvProcTime,expFraction,actFraction
951,1,159.4817150002235,163.54599175462036,16.669076955859975,19.15764522070013,0.3298114747963185,0.3231578947368447
951,1,2173.054523559082,2179.447555429664,15.966567731958756,19.19183603092782,0.3298114747963185,0.38679921387884514
951,1,4371.136278763105,4376.393053169983,15.74165657548127,17.683395653495445,0.3298114747963185,0.6819211332232816
