delay,gasUsage,totalMainChain,totalMined,forkRate,frac1,cfi1,frac2,cfi2,frac3,cfi3
1,12,1000,1085,0.07834101382488479,0.04086521832526879,0.029392359201653086,0.08740601503759393,0.06600586203724639,0.10212213225371136,0.07154044961314851
1,120,1000,1078,0.07235621521335811,0.029234376734376788,0.019181933276121253,0.07971383546831112,0.054976835097405044,0.05087508080155134,0.0260421879013375
1,240,1000,1075,0.06976744186046513,0.04269137590460803,0.03007160432346516,0.04159663865546226,0.05356509667374791,0.07412448662448656,0.03837863795778184
