delay,gasUsage,totalMainChain,totalMined,forkRate,frac1,cfi1,frac2,cfi2,frac3,cfi3
1,12,1000,1027,0.026290165530671872,0.005277777777777715,0.006633967808852328,0.0280555555555555,0.028641345716366822,0.015000000000000013,0.018966551142003185
1,120,1000,1266,0.21011058451816744,0.061312108943688104,0.031325219520209294,0.15923202458240815,0.06846416021603956,0.22005599792364505,0.06113023042314993
1,240,1000,1395,0.2831541218637993,0.061690990139103286,0.028604801310496274,0.3317587283717316,0.07226737545175498,0.34557121308482475,0.061363546909170875
