-----------------------------------
Adversarial Strategy: mine
Global Inter arrival: 10.0
K:25	 maximum K+N: unbounded
adversary fraction: 0.3333333333333333
Block Processing Time: 5.0
-----------------------------------
Iteration,NumBlocks,NumLateBlocks,fracLateBlocks,SimTime
0,1000001,827,0.000826999173000827,7.432912
1,1000000,1031,0.001031,7.447499
2,1000000,836,0.000836,7.411182999999999
3,1000000,918,0.000918,8.878418
4,1000000,844,0.000844,7.726958999999997
5,1000000,593,0.000593,7.473479000000005
6,1000000,751,0.000751,7.916139999999999
7,1000001,721,0.000720999279000721,8.695789999999995
8,1000000,1026,0.001026,7.463521000000007
9,1000001,806,0.000805999194000806,8.918222999999998
10,1000001,810,0.00080999919000081,7.698791999999997
11,1000000,968,0.000968,7.460712000000001
12,1000000,945,0.000945,7.927634999999995
13,1000000,775,0.000775,8.654377999999994
14,1000000,812,0.000812,7.419823000000008
15,1000000,710,0.00071,8.896415000000005
16,1000000,834,0.000834,7.705829999999992
17,1000001,798,0.000797999202000798,8.18102300000001
18,1000000,1107,0.001107,8.453879999999998
19,1000000,815,0.000815,7.402053999999993
20,1000000,684,0.000684,8.958449000000002
21,1000000,936,0.000936,7.531286999999992
22,1000000,897,0.000897,8.287988000000013
23,1000000,761,0.000761,8.308137999999985
24,1000001,884,0.000883999116000884,7.358503000000013
25,1000001,843,0.000842999157000843,9.016295999999983
26,1000000,1017,0.001017,7.4602680000000134
27,1000000,878,0.000878,7.4174270000000035
28,1000000,884,0.000884,8.228486000000004
29,1000000,815,0.000815,8.387720999999999
30,1000000,905,0.000905,7.369596999999999
31,1000000,779,0.000779,9.027631999999983
32,1000000,785,0.000785,7.463219999999978
33,1000000,793,0.000793,8.457469000000003
34,1000000,1203,0.001203,8.26538099999999
35,1000001,962,0.000961999038000962,7.382810000000006
36,1000000,827,0.000827,7.385514999999998
37,1000001,897,0.000896999103000897,9.02443599999998
38,1000000,682,0.000682,7.477265999999986
39,1000000,803,0.000803,8.42677500000002
40,1000001,854,0.000853999146000854,8.27692300000001
41,1000000,864,0.000864,8.152467000000001
42,1000001,968,0.000967999032000968,8.152496999999983
43,1000000,937,0.000937,7.394751999999983
44,1000000,1085,0.001085,9.038823999999977
45,1000000,867,0.000867,7.417034000000001
46,1000000,615,0.000615,8.670777999999984
47,1000001,709,0.000708999291000709,8.027674000000047
48,1000000,1126,0.001126,7.449668000000031
49,1000000,1033,0.001033,9.102997999999957
50,1000000,870,0.00087,7.386447999999973
51,1000000,864,0.000864,8.739310999999987
52,1000000,782,0.000782,7.921508000000017
53,1000000,727,0.000727,7.6655190000000175
54,1000000,832,0.000832,8.860862999999995
55,1000000,1006,0.001006,7.401899000000014
56,1000000,875,0.000875,8.798750999999982
57,1000000,829,0.000829,7.794502999999963
58,1000000,1007,0.001007,7.874692999999979
59,1000000,770,0.00077,8.743691000000013
60,1000000,662,0.000662,7.350028000000009
61,1000000,825,0.000825,8.867130000000031
62,1000000,762,0.000762,7.699443000000031
63,1000000,807,0.000807,7.428696999999943
64,1000000,771,0.000771,7.814472000000023
65,1000000,704,0.000704,8.727259000000004
66,1000000,917,0.000917,7.363311000000067
67,1000001,858,0.000857999142000858,8.822561999999948
68,1000000,833,0.000833,7.73122699999999
69,1000000,1040,0.00104,7.388360000000034
70,1000000,720,0.00072,7.701377999999977
71,1000001,513,0.000512999487000513,8.824750999999992
72,1000000,833,0.000833,7.35176899999999
73,1000000,798,0.000798,8.829012000000034
74,1000000,858,0.000858,7.760732999999959
75,1000000,819,0.000819,7.421550000000025
76,1000000,984,0.000984,7.649324999999976
77,1000000,732,0.000732,8.82800199999997
78,1000000,1073,0.001073,7.373822000000018
79,1000000,662,0.000662,8.806009000000017
80,1000000,721,0.000721,7.792686000000003
81,1000000,901,0.000901,7.427355000000034
82,1000000,814,0.000814,7.605580000000032
83,1000001,825,0.000824999175000825,8.892158999999992
84,1000000,760,0.00076,7.402386000000092
85,1000000,1084,0.001084,8.799143000000072
86,1000000,1047,0.001047,7.858345999999983
87,1000000,845,0.000845,7.840220000000045
88,1000000,969,0.000969,8.729333999999994
89,1000000,912,0.000912,7.3795089999999846
90,1000000,763,0.000763,8.871919000000048
91,1000000,551,0.000551,7.746610000000032
92,1000000,892,0.000892,8.106253999999922
93,1000000,892,0.000892,8.568161999999916
94,1000000,877,0.000877,7.443277999999964
95,1000000,780,0.00078,8.984333000000106
96,1000000,708,0.000708,7.660278000000062
97,1000000,669,0.000669,8.353926999999999
98,1000001,1036,0.001035998964001036,8.291050000000041
99,1000000,687,0.000687,7.436562999999978
