-----------------------------------
Adversarial Strategy: ds
Global Inter arrival: 10.0
adversary fraction: 0.3333333333333333
Block Processing Time: 5.0
-----------------------------------
itr,QueueLen,ConstTh,ResetTh,NumBlocks,NumAttack,NumSuccessAttack,fracSuccessAttack,SimTime
22,15,15,15,30682616,1000000,41196,0.041196,133.93055900000036
23,15,15,15,30683289,1000000,41174,0.041174,133.77083499999935
24,15,15,15,30695789,1000000,41104,0.041104,136.22907599999962
25,15,15,15,30676859,1000000,40991,0.040991,134.4966719999993
26,15,15,15,30696956,1000000,40915,0.040915,135.45650700000078
27,15,15,15,30699501,1000000,41028,0.041028,134.8099999999995
28,15,15,15,30678856,1000000,40973,0.040973,134.59918800000014
29,15,15,15,30682929,1000000,41316,0.041316,133.49726499999997
30,15,15,15,30683097,1000000,41245,0.041245,134.04195400000026
31,15,15,15,30671005,1000000,40923,0.040923,133.94029600000067
32,15,15,15,30700236,1000000,40947,0.040947,133.6895600000007
33,15,15,15,30684184,1000000,40766,0.040766,134.38704599999983
34,15,15,15,30684866,1000000,41471,0.041471,136.53663799999958
35,15,15,15,30661527,1000000,41564,0.041564,133.71059799999966
36,15,15,15,30669291,1000000,41218,0.041218,133.97160099999928
37,15,15,15,30677013,1000000,40997,0.040997,133.86004999999932
38,15,15,15,30694460,1000000,40820,0.04082,135.30210699999952
39,15,15,15,30703278,1000000,40924,0.040924,136.12657299999955
40,15,15,15,30683346,1000000,41291,0.041291,135.7342860000008
41,15,15,15,30673844,1000000,41408,0.041408,135.37831800000095
42,15,15,15,30691252,1000000,41156,0.041156,133.8301649999994
43,15,15,15,30665096,1000000,41447,0.041447,133.54842300000018
44,15,15,15,30672987,1000000,41132,0.041132,133.8453869999994
45,15,15,15,30698728,1000000,41197,0.041197,133.8993360000004
46,15,15,15,30690432,1000000,41070,0.04107,133.83666600000106
47,15,15,15,30682371,1000000,41132,0.041132,134.613569000001
48,15,15,15,30686002,1000000,41074,0.041074,135.0854529999997
49,15,15,15,30679454,1000000,41260,0.04126,134.96166699999958
50,15,15,15,30694913,1000000,41046,0.041046,133.79687299999932
51,15,15,15,30678175,1000000,40844,0.040844,133.52752800000053
52,15,15,15,30699590,1000000,40882,0.040882,135.30040999999983
53,15,15,15,30684259,1000000,41115,0.041115,150.62374500000078
54,15,15,15,30690423,1000000,41163,0.041163,140.3543639999989
55,15,15,15,30681555,1000000,41188,0.041188,146.75463200000013
56,15,15,15,30696177,1000000,41138,0.041138,142.8908109999993
57,15,15,15,30676437,1000000,41237,0.041237,135.6872910000002
58,15,15,15,30685878,1000000,41104,0.041104,135.52503799999977
